pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
1903								女性はボウルの中の肉をかき混ぜている	ボウルの中の肉混合物を混ぜ合わせている婦人は一人もいない	neutral					
251								動物園で犬をいじめている猿は一匹もいない	猿が動物園で犬をいじめている	contradiction					
263								ニンニクが女性に切り刻まれている	女性がニンニクを切り刻んでいる	entailment					
1448								ミルクを飲むことは猫の飢えを救う	猫はミルクを皿からなめている	neutral					
702								笑っている子供が水鉄砲を持っており、水を吹きかけられている	水を拭きかける鉄砲を持った子供が笑っていて、他の男の子たちに撃たれている	neutral					
211								男性が無謀にもロープをよじ登っている	男性がロープをよじ登っている	entailment					
3047								幼い男の子が歌いながらギターを弾いている	子供がそのピアノを弾いている	neutral					
3550								その人々はレストランの前にあるベンチに座っている	その人々はベンチの前にあるレストランの中で座っている	neutral					
2390								女の子はそれらの植物に水を吹きかけている	男の子はそれらの植物に水を吹きかけている	neutral					
4490								男の子が地面の上に座っている	幼児が腰を下ろしている	neutral					
2333								トランポリンの上でバク転をしている男性は一人もいない	男性がトランポリンの上でバク転をしている	contradiction					
1487								二人の子供がスイミングプールの中で緑色をしたワニの浮き袋で遊んでいる	二人の子供が空気注入式のプールの中のワニを押しのけている	neutral					
3357								女性が公園で二人の幼い男の子と遊んでいる	婦人が三人の子供の近くに立っている	neutral					
532								小さな女の子がコスチュームを着た女性を見ている	人々が森の近くで集められたいくつかのコスチュームを見ている	neutral					
3804								二人の子供が像の上で遊んでいる	像の上で遊んでいる子供は一人もいない	contradiction					
422								男性は水の中に進入している	その人は海の中に進入している	neutral					
3997								大きな犬が急勾配の丘をよじ登っている	街路を走り上がっている淡褐色の犬は一匹もいない	neutral					
1250								猫に飲まれているミルクはない	そのミルクは猫に飲まれている	contradiction					
1466								女性は縫製用の機械を使っている	女性が機械を使って縫い物をしている	entailment					
2755								タマネギを切っている男性は一人もいない	女性がタマネギを切っている	neutral					
1154								男性がギターを弾いている	ギターを弾いている男性は一人もいない	contradiction					
4123								よだれかけを着けた小さな男の子がカメラをじっと見ていない	よだれかけを着けた小さな男の子がカメラをじっと見ている	contradiction					
4126								青いシャツを着た幼い男の子は水の中に跳び込んでいない	青いシャツを着た幼い男の子は水の中に跳び込んでいる	contradiction					
2011								ある人がトレイの上のバターを拭き取っている	ある人がトレイの上のバターを広げている	contradiction					
2872								一個のジャガイモが男性に薄切りにされている	男性がジャガイモを薄切りにしている	entailment					
1684								男性がガレージにある車に乗り込んでいる	男性が車から降りている	contradiction					
641								黒い鞄を持った女の子が込み合った列車に乗っている	狭苦しい黒い列車が女の子の鞄の上にある	neutral					
1183								男性が木を落としている	男性が木を運んでいる	contradiction					
3344								多くのチアリーダーたちがパレードで歩いている	チアリーダーたちは列をなして行進していて、黒、ピンク、白のユニフォームを着ている	neutral					
675								何人かの人々が歩いている	ボーイスカウトのグループが草原でキャンプをしている	neutral					
3145								ある人が水の中のヌードルをかき混ぜている	ある人が水の中の食べ物をかき混ぜている	entailment					
289								男性がショットガンに再装弾している	男性がショットガンを発砲している	neutral					
2590								猿がある人を蹴っている	ある人が猿に蹴られている	entailment					
4469								白い犬が湖の中で立っている	茶色の犬が湖の中で立っている	neutral					
505								幼い男の子たちが戸外で遊んでいて、その男性が近くで微笑んでいる	子供たちのグループが庭で遊んでいて、後ろの方には年を取った男性が立っている	neutral					
4043								ヘルメットをかぶっている二人の人が黄色と白の花々の上を走行している	ヘルメットをかぶっている二人の人が黄色と白の花々の上で運転している	entailment					
1788								男性が木を斧で切っている	男性が木を斧で切り倒している	neutral					
1313								一人の男性が椅子に座っている	その女の子は小さくて、髪を櫛でとかしてポニーテールにしている	neutral					
1730								ある人がオリーブで作られたオイルをストーブの上の鍋に注ぎ込んでいる	ある人が調理用のオイルを鍋に注ぎ込んでいる	neutral					
4262								女性が屋外の公園のポーチの上でスケートボードの芸をしている	男性がスケートボードに乗って芸をしている	neutral					
699								男性が緑色の自転車に乗ってスタントをしている	男性が緑色の自転車に乗って芸をしている	entailment					
2754								女性がタマネギを切っている	男性がタマネギを薄切りにしている	neutral					
1332								ある人が歌いながらギターを弾いている	男性が情熱的にギターを弾いている	neutral					
2706								子供が街路を歩いていて、ジープが停車している	子供が街路を歩いていて、ジープが停まっている	entailment					
2878								キーボードがある人に弾かれている	ある人がキーボードを弾いている	entailment					
4821								黄色の犬が砂だらけの小道を走っている	ゴールデンレトリーバーが走っていない	neutral					
3485								幼い女の子が片脚で立っている	幼い女の子がじっと立っている	neutral					
3514								白いドレスを着た女性と青いドレスを着た女性がステージに立っている	二人の十代の女の子があるイベントでおしゃれなドレスを着ている	neutral					
2061								男性が話している	話している男性は一人もいない	contradiction					
3098								男性は芝生の上でゲームをしている	サイは草原で草を食べている	neutral					
2329								犬がトランポリンの上でジャンプしている	犬がトランポリンの上で跳ねている	entailment					
1498								女性が指でテーブルをコツコツとたたいている	女性が指でコツコツと音をたてている	neutral					
689								女性が傾斜路で自転車を使って芸をしている	そのヘルメットを装った女の子は自転車の上に跨っている	neutral					
4122								カメラを見ている日焼けした肌の児童は一人もいない	日焼けした肌の児童がカメラを見ている	contradiction					
4047								ある人が泥だらけの小道に沿ってバイクに乗っている	ある人がダートバイクに乗ってダートヒルを下りている	neutral					
1381								その馬は男性に乗られている	男性がオートバイを駐車している	neutral					
94								その馬は男性に乗られている	男性がその馬に乗っている	entailment					
4750								犬が田舎で空中に高くジャンプしている	犬が何本かの木の陰でジャンプしていない	neutral					
3486								蜂が黄色の花にしがみついている	黄色の花が蜂にしがみつかれている	entailment					
2274								男性がロープをよじ登っている	男性はロープをよじ登っていない	contradiction					
4745								青いシャツとハイヒールを身に着けている女性が歩道で男性の隣に立っている	一人の男性と一人の女性が縁石の上でジャンプしている	neutral					
2023								ギターを弾いている男性は一人もいない	男性がギターを弾いている	contradiction					
3120								男性が弓で矢を射ている	男性がボートを漕いでいる	neutral					
318								黒い犬が草地で走っていて、その舌が垂れ下がっている	黒い犬が草地で走っている	entailment					
1275								フルートが女の子に吹かれている	女の子が吹かれることのないフルートを作っている	neutral					
106								猫がスイカで熱心に遊んでいる	猫がスイカで遊んでいる	entailment					
3346								チアリーダーの大きなグループがパレードで歩いている	チアリーダーたちは列をなして行進しておらず、黒、ピンク、白のユニフォームを着ていない	neutral					
4883								オートバイのレーサーは赤と黒のバイクに乗っている	赤と黒のバイクに乗ったオートバイのレーサーは一人もいない	contradiction					
1086								男性が電話を切っている	男性が電話をかけている	contradiction					
202								男性は荒野を通る細道に沿って歩いている	男性が道路をのらくらと歩いている	neutral					
4418								スケートボーダーが斜面から跳躍している	黒い服を着ている女性がインラインスケートを履いていて、レールの上で芸を行っている	neutral					
2418								ジャガイモを切っている男性は一人もいない	女性がトマトを切っている	neutral					
2606								小さな女の子が海辺でバイオリンを弾いている	女の子はカウチに座っていてクローシェ編みをしている	neutral					
1990								一頭のジャイアントパンダが竹の茎を食べている	パンダは竹を食べている	neutral					
3266								黒と白の犬が野球のボールを口にくわえている	茶色と白の犬が野球のボールを口にくわえている	neutral					
2718								誰もハリネズミを抱いていない	ある人がハリネズミを抱いている	contradiction					
1110								ある人がタマネギを刻んでいる	ある人が古いオートバイに乗っている	neutral					
3189								犬がボールをキャッチしている	犬は泥の中でボールを猛然と追いかけている	neutral					
4984								その人は砂地の走路でオートバイに乗っている	男性がバーベルを上げている	neutral					
1258								男性がプラスチック製の容器を空にしている	男性がカエルをぞんざいに落としている	neutral					
4893								犬がコンクリートの上で走っていて、青いボールをくわえている	犬がコンクリートの上で走っていて、ボールをくわえている	entailment					
624								ボディペイントをした裸の群衆が女性の前を歩いている	若いトップレスの女性がペイントで覆われている	neutral					
922								紫色に染められたシャツを着た男性が黒いシャツを着て滑稽な表情をしている男性を見ている	紫色のシャツを着た男性が別のシャツを黒く染めていて、そのシャツには面白い顔をしている犬を見ている男性が描かれている	neutral					
4901								トラの子供が吠えている	二匹の犬が外で遊んでいる	neutral					
1492								男性は突然に馬から叩き落とされる	男性は馬から叩き落とされている	entailment					
2406								女性は調理されたタコを切っている	女性がタコを切っている	neutral					
2103								男の子たちは車の前に立っていて、その車は燃えている	男の子たちは燃えている車の前に立っている	entailment					
3088								男性が食事をしている	女性がダンスをしている	neutral					
3578								二人の子供がいくつかの金属のバーの下でしゃがんでいる	二人の子供が錆びた棚に寄りかかっている	neutral					
78								穴がアナグマに掘られている	アナグマが抜け目なく土を掘っている	neutral					
113								婦人はトマトを薄切りにしている	トマトを切っている人は一人もいない	contradiction					
2001								女性が慎重に魚の骨を抜いている	女性が魚の骨を抜いている	entailment					
2742								女性が男性の顔を描いている	その女性により男性に化粧がされている	neutral					
2813								男性が洗剤を流し台に注ぎ込んでいる	それらのドラムはその男性に叩かれている	neutral					
17								年を取ったトップレスの女性がペイントで覆われている	若いトップレスの女性がペイントで覆われている	neutral					
2515								男性がキッチンの流し台の上で容器を振っている	キッチンの流し台の上で容器を振っている男性は一人もいない	contradiction					
4143								犬が泥だらけの通路で走っている	茶色の犬が雪の多い小道を走り抜けている	neutral					
4568								大きな白い犬が雪で覆われているエリアの上の空中にジャンプしている	大きな白い犬が雪の多いエリアの上の空中にジャンプしている	entailment					
2178								縁なし帽子をかぶった男性がハープを弾いている	帽子をかぶった男性がハープを弾いている	entailment					
4831								パジャマを着た裸足の男性が空に目を向けていて、テニスコートの上に立っている	男性が青いシャツを着ていて、テニスコートの上を裸足で歩いている	neutral					
569								人々が、いくつかの壁画がある建物の外側を歩いている	数人の人々がカラフルな建物の前を歩いている	neutral					
1523								一匹の猫がスイカで遊んでいる	猫はスイカで遊んでいる	entailment					
1128								キーボードを弾いている男性は一人もいない	男性がギターを弾いている	neutral					
317								黒い色をした犬が草地で走っている	黒い犬が草地で走っている	entailment					
1860								男性が、横に座っていて車を運転している女性に話しかけている	女性が車を運転していて、横に座っている男性に話しかけている	neutral					
1827								二つのチームが熱中してサッカーをしている	様々なチームがフィールドでフットボールをしている	neutral					
2091								何匹かの魚が泳いでいる	魚が泳いでいる	entailment					
2708								自動車に乗っている男性が道路に沿って歩いている女性のそばに停車していない	子供が街路を歩いていて、ジープが停車している	neutral					
2144								水泳選手たちが湖で競争している	何枚かのジャンパーが水の中に浮かんでいる	neutral					
2385								歌っている道化師は一人もおらず、ダンスをしている人はいない	道化師が歌っている	contradiction					
2132								アイシャドウが女性に塗られている	女性が化粧をしている	entailment					
824								結婚したカップルが通路を歩いている	花嫁がウェディングの後で花婿と別れている	neutral					
506								二匹の犬が喧嘩をしている	二匹の犬が取っ組み合い、もつれ合っている	neutral					
4986								女性はその犬を散歩させている	女性が毛布の上で揺れ動きながら、本を読んでいる誰かにもたれている	neutral					
2445								ある人がピアノを弾いている	ギターが男性に弾かれている	neutral					
1424								女性が二つの卵をボウルの中で強くかき混ぜ、ワイヤでできた泡立て器を使っている	卵がある人にボウルの中で激しく泡立てられている	neutral					
2766								男性がギターを弾いている	女性が鍋の中の何かを油で炒めている	neutral					
3062								小さな犬がそのベッドで横たわっている	小さな猫がベッドで横たわっている	neutral					
507								茶色の犬が、ズボンをはいた男性の前にいる別の動物に襲いかかっている	二匹の犬が喧嘩をしている	neutral					
2354								犬がおもちゃで遊んでいる	子供がおもちゃの犬で遊んでいる	neutral					
4755								バイクに乗った人が水域の近くの空中にいる	緑色の自動車に乗った男性がダート斜面で芸をしている	neutral					
199								女性が緑色をしたトウガラシを薄切りにしている	女性が緑色のトウガラシを薄切りにしている	entailment					
288								料理人はそのピザの上にチーズを振りかけている	男性はそのピザの上にチーズを振りかけている	neutral					
3279								青いジャケットを着た人はカラフルなヘルメットを着けている	青いジャケットを着た人がカラフルなヘルメットを着けている	entailment					
1304								その人はオレンジ色のトウガラシをさいの目に切っている	料理人がいくつかのピーマンを薄切りにしている	neutral					
3019								ボールに吠えている犬は一匹もいない	犬がテニスボールの後を追って泳いでいる	neutral					
1217								男性がボウルの中の材料を混ぜている	いくつかの材料がある人によりボウルの中で混ぜられている	neutral					
1227								その女の子は向こう見ずに自動車に飛び乗っている	自動車に飛び乗っている女の子は一人もいない	contradiction					
356								芸がローラーブレーダーにより斜面で行われている	ローラーブレーダーが斜面で芸を行っている	entailment					
2847								そのトランペットは男性に吹かれている	男性がそのトランペットを吹いている	entailment					
4626								男の子が噴水の噴出口の隣に立っている	女の子が噴水の噴出口の隣に立っている	neutral					
2823								子供は黙っている	男の子が一言言っている	neutral					
2020								男性が斧で丸太をたたき切っている	斧で丸太をたたき切っている男性は一人もいない	contradiction					
2482								男性と女性が一緒に走っていて手をつないでいる	カップルが海の方へ走っている	neutral					
1002								亀は赤い魚を追いかけている	亀は魚を追いかけている	entailment					
2994								女性が豆腐を切っている	女性がタマネギを切っている	neutral					
643								黒い鞄を持った女の子が込み合った列車に乗っている	群衆の中にいるアジア人の女性が黒い鞄を運んでいない	neutral					
275								男性が一片のパンにバターを塗っている	女性が一片のパンにバターを塗っている	neutral					
2129								女性が化粧をしている	女性は化粧をしている	entailment					
852								アジア出身の女の子がレンガ造りの窓の前でびっくりしているようには見えない	女の子がＴシャツを着ていて、口を開けている	neutral					
2963								ある人がスカンクを抱いている	ある人が鍋の中の肉を油で炒めていない	neutral					
4391								人々が壁にもたれて座っている	人々が壁の近くで座っている	entailment					
4121								日焼けした肌の子供がカメラを見ている	日焼けした肌の児童がカメラを見ている	entailment					
970								その人は砂地の走路でオートバイに乗っている	男性がモトクロスに関係するイベントでオートバイに乗っている	neutral					
4685								スケートボーダーが空中にジャンプしている	赤いシャツを着た男性がそのスケートボードで芸をしている	neutral					
1460								男性が湖の写真を撮っている	男性が湖の写真を引き裂いている	neutral					
1747								漫画の航空機が着陸している	飛行機が着陸している	neutral					
3173								シェフはそのオイルに味付けをしている	女性はそのオイルに味付けをしている	neutral					
3032								男性がキーボードを弾いていない	男性が機械の雄牛に乗っている	neutral					
4441								三人の人が川の上に架かるロープと木の橋を歩いて渡っている	三人の人が川の上に架かるロープと鋼鉄の橋を歩いて渡っている	contradiction					
3935								男性が赤いジャケットを着ていて、後ろに水があるいくつかの丸石の上の黄色のカヌーのそばで立っている	赤いジャケットを着た男性が海のそばのいくつかの岩の上にある黄色のカヤックの隣に立っている	neutral					
2208								ある人が水の中に入っていく	男性が水の中から出てきている	neutral					
4978								その人々はパレードで立っている	白い鳥が水場に勢いよく降りている	neutral					
2442								ある人がシーツを引き裂いている	男性が紙を切っている	neutral					
1102								ステーキを水で洗っている人はいない	ある人がステーキを水で洗っている	contradiction					
3598								父親がゴーカートに乗っている娘を引っぱっていて、別の女の子がよそを見ている	二人の幼少の子供が街路でおもちゃの自動車で遊んでいる	neutral					
4968								男性がしゃがんでいて、カメラを構えている	音を立てているトラの子供は一匹もいない	neutral					
2959								ある人が鍋の中の肉を油で炒めている	ある人が鍋の中の食べ物を油で炒めている	entailment					
618								二人の幼い女の子が地面の上に立っている	二人の女の子が地面の上に座っている	contradiction					
522								赤いシャツを着た子供たちが木の葉の中で遊んでいる	三人の男の子たちが木の葉の中で座っている	neutral					
1771								二人の人がオートバイに乗っている	二人の人がオートバイを運転している	neutral					
3450								茶色のドレスを着た女の子が子供たちに囲まれていて、目を閉じている	太陽は、黄色のドレスを着ている女の子の顔を照りつけていない	neutral					
2361								男性がいくらかのパンを薄切りにしている	男性が一切れのパンを切っている	entailment					
1637								男性が竹のフルートを吹いている	男性はフルートを吹いていない	contradiction					
2473								男性が女の子に歌って聞かせている	男性が女性に歌って聞かせている	entailment					
1363								その女性はアコースティックのギターを弾きながら歌っている	その歌手はある人を雇用してそのギター奏者を解雇しようとしている	neutral					
193								レーサーたちが走路を走っている	走路を走っているレーサーは一人もいない	contradiction					
1752								女性が混合物を慎重にボウルに注ぎ込んでいて、それをかき混ぜている	女性がフライパンで卵を調理している	neutral					
3408								黒と赤のユニフォームを着てバイクに乗る人が、ダートバイクの上に立っている	黒と赤のユニフォームを着たバイク乗りがダートバイクの上に立っている	entailment					
1134								女性がナイフで肉を薄切りにしている	男性がパン生地をひとかたまりにしている	neutral					
784								若い登山家がその男の子たちのために岩の壁を作っている	幼い児童が屋内にあるロッククライミングウォールを登っている	neutral					
352								明るい色をした服を着た子供が両腕を外に広げて立っている	明るい色の服を着た子供が両腕を外に広げて立っている	entailment					
4191								茶色と白の犬が赤、黄色、白のハードルを飛び越えている	大きな茶色の犬が赤いハードルを跳び越えている	neutral					
2571								ある人がパワードリルで板きれに穴を開けている	男性が木片に穴を開けている	neutral					
3624								青と白のユニフォームを着ていて白と青の帽子をかぶった女性が口を開けたままにしていて、同じファッションの服装をした他の人たちの近くにいる	カジュアルな服を着ている女性が口を閉じたままにしていて、異なる服装をした他の人々の近くにいる	neutral					
4811								犬がとてもきれいな水から棒を取ってきている	小さな黒と白の犬が棒に噛みついていて、泳いでいる	neutral					
3631								男性が関心なさそうに標識を掲げていて、お金を求めている	あごひげを生やした男性がショッピングカートのそばに立っていて、ボール紙の標識を掲げている	neutral					
3605								金色の犬が、丈が高い草の野原で座っている	茶色の犬が、丈が高い緑色の草地を走り抜けている	neutral					
2375								二人の女の子がギターを弾いている	二人の男性がしゃべっている	neutral					
1488								二人の子供がプールの中の空気注入式のワニを押している	二人の子供が緑色をしたワニの浮き袋をスイミングプールから取り出している	neutral					
905								幼い女の子は大きなシャボン玉を膨らませている	赤いシャツを着た女の子はシャボン玉を膨らませていない	neutral					
2692								将校が新兵に話しかけている	将校が新兵の話を聞いている	contradiction					
3612								大きな茶色の犬が外の泥の中で走っている	犬が汚れた走路のフェンスのそばで座っている	neutral					
4959								三匹の小さな犬が何かの匂いをかいでいる	バターが男性に刻まれて容器に入れられている	neutral					
823								花嫁と花婿がウェディングの後で到着している	結婚したカップルが通路を歩いている	neutral					
1352								子猫はいくらかのミルクをボウルから熱心に飲んでいる	一人の小さな子供が水をカップから貪欲に飲んでいる	neutral					
3305								アジア人の女の子のグループが一緒に立っている	二人の女の子が息もつけないほど笑っていて、他の女の子たちは彼女たちを見ている	neutral					
4793								教会の地下室にいる子供たちのグループがギターとタンバリンを演奏している	教会の地下室にいる子供たちのグループがマラカスとタンバリンを鳴らしている	neutral					
4935								猫がスイカで遊んでいる	女性が都市の景色を見ている	neutral					
3053								ある人がチリの鍋をスプーンでかき混ぜている	ある人がヤカンの中のチリをかき混ぜていない	neutral					
133								保護用のボクシンググローブを着けている別の男性を蹴っている空手の練習生は一人もいない	空手の練習生が保護用のボクシンググローブを着けている別の男性を蹴っている	contradiction					
2965								女性は卵を割ってボウルに入れている	男性は卵を割ってボウルに入れている	neutral					
4059								二匹の白い猫が、一匹の茶色の犬とボールで遊んでいる	二匹の白い犬が、一匹の茶色の犬とボールで遊んでいる	neutral					
2699								ゾウの赤ちゃんが小さな木を食べていない	ゾウの赤ちゃんが小さな木を食べている	contradiction					
1736								女性はその犬を散歩させている	女性がその犬を抑えている	neutral					
3310								何かが冷たいサイクリストに祝われている	自転車乗りが、あるグループの人々の中で自転車を自分の頭上に持ち上げている	neutral					
1975								ジャガイモが女性に皮をむかれている	女性がジャガイモの皮をむいている	entailment					
3839								犬が草地でボールの後を追っている	犬が草地の上でボールを追いかけている	entailment					
2341								女性が肉を切っている	タマネギを切っている女性は一人もいない	neutral					
531								小さな女の子がコスチュームを着た女性を見ている	コスチュームを着た人々が森の中で散らばって、違う方向を見ている	neutral					
3917								大勢の男性たちは泥だらけのフィールドでラグビーをしていない	何人かの男性がラグビーをしている	neutral					
894								男性はほとんど不毛の野原でオートバイの後輪走行をしている	男性はほとんど不毛の地面でオートバイの後輪走行をしている	entailment					
1550								痩せた婦人が東洋のニンジンの切片を継ぎ合わせている	東洋人の婦人はニンジンを細切りにしている	neutral					
3831								穏やかな海でカヤックを漕いでいる男性と子供はいない	男性と幼い男の子が黄色のカヤックに乗っている	neutral					
1331								男性が情熱的にギターを弾いている	ある人が歌いながらギターを弾いている	neutral					
827								そのプレゼンテーションは一つの教室の学生たちに参加されている	教室は学生たちでいっぱいになっている	neutral					
2192								女性がフルートを吹いている	女性がフルートを吹いている	entailment					
4190								茶色と白の犬が赤、黄色、白のハードルを飛び越えている	大きな茶色の猫が赤いハードルを跳び越えている	neutral					
1834								男の子が部屋の中に座っていて、ランプのそばでピアノを弾いている	男の子がキーボードを弾いている	neutral					
3410								ある人がバイクに乗っている	黒と赤のユニフォームを着てバイクに乗る人が、ダートバイクの上に立っている	neutral					
1005								女性がエビを衣に浸けている	車は男性に運転されている	neutral					
2043								女性はニンニクをさいの目に切っている	女性がニンニクを薄切りにしている	neutral					
3073								いくらかのチーズが男性によりピザの上に載せられている	男性がいくらかのチーズをピザにかけている	entailment					
4145								白い衣服と赤い防具を着た二人の男の子がマットの上でスパーリングをしている	白い衣服と赤い防具を着た二人の子供がマットの上でスパーリングをしている	entailment					
4023								男性がしゃがんでいて、カメラを構えている	ある人がしゃがんでいて、カメラを構えている	entailment					
629								制服を着た母親たちのグループが子供たちの近くに立っていて、一人が門にキスしている	制服を着た子供たちのグループが門のところに立っていて、一人が母親にキスしている	neutral					
4629								茶色と白の犬が歩道でジャンプしている	小さな茶色と白の犬が道路で走っている	neutral					
2369								キツネザルが食べている	食べているキツネザルは一匹もいない	contradiction					
4785								白い自動車と黄色の自動車が走路でレースをしている	レースカーが草の多い駐車場の前の道路上にない	neutral					
3482								若い女の人がダンスをしている	幼い女の子がダンスをしている	neutral					
4349								淡褐色の犬が水の中で走っている	黄褐色の犬が川の岸の水の中で飛沫を上げている	neutral					
1968								ある人が書いている	ある人がタイプしている	neutral					
1562								その人はそれらのカメラに火をつけている	ある人が何台かのカメラをガスバーナーで修理している	neutral					
2889								調味料が男性により水の中に加えられている	男性はそれらのソーセージに味付けをしている	neutral					
3712								幼少の女の子がおもちゃの自動車に乗っている	幼少の女の子がおもちゃの自動車から出てきている	contradiction					
3329								警官は警察のバイクに跨がっている	警官は警察の自転車に跨がっている	neutral					
1583								男性が競争している	男性が走っている	neutral					
4467								人々が夜に火の周りに座っていない	人々が夜にたき火の周りに群がっている	neutral					
3271								一群の競争犬たちが縞模様のユニフォームを着ていて、走路を走っている	競走用に飼育された一群の犬たちが縞模様のユニフォームを着ていて、走路を走っている	entailment					
4909								犬が緑の草地の上で遊んでいる	男性はギターを弾いていない	neutral					
4215								白い犬が岩の多い風景の中を走り抜けている	黒い犬が岩の多い風景の中を走り抜けている	neutral					
2779								ライフルに弾丸を装填している男性は一人もいない	女性が一片の肉に味付けをしている	neutral					
3629								一人のあごひげを生やした男性がショッピングカートのそばに立っていて、ボール紙の標識を掲げている	男性が標識を掲げていて、お金を求めている	neutral					
3523								制服を着た何人かの学生がクラスの最前列で注意深く聴いている	教室いっぱいの学生たちがバンブー構造の内部の同じ方向を見ている	neutral					
2891								フルートを吹いている男性は一人もいない	男性がフルートを吹いている	contradiction					
1148								鹿がサイクロンフェンスを跳び越えている	鹿がフェンスを跳び越えている	neutral					
4716								子供がプールの中で飛沫を上げている	子供が海の中で飛沫を上げている	neutral					
1196								アナグマが抜け目なく土を掘っている	アナグマが穴を掘っていない	neutral					
1915								橋を歩いて渡っている男の子は一人もいない	男性がロープの橋をゆっくり歩いて渡っている	neutral					
515								二人の人がキックボクシングをしていて、観客が観ていない	二人の人がキックボクシングをしていて、観客が観ている	contradiction					
844								その犬はいくつかの水の滴に食いついている	犬が興奮して草地で水遊びをしている	neutral					
642								群衆の中にいるアジア人の女性が黒い鞄を運んでいない	群衆の中にいるアジア人の女性が黒い鞄を携帯している	contradiction					
673								ボーイスカウトのグループが草原でキャンプをしている	ボーイスカウトのグループが草原をハイキングしている	contradiction					
277								女性がいくらかのネバネバしたものをボウルから引っぱり出している	女性はパスタを皿に入れていない	neutral					
1896								管楽器を演奏している幼い男の子は一人もいない	幼い男の子が管楽器を演奏している	contradiction					
903								二人の人が群衆の近くでキスしている	女性が男性にキスされている	neutral					
296								馬がある人に乗られている	ある人が馬に乗っている	entailment					
256								男性がナイフで箱を開けている	ナイフで箱を開けている男性は一人もいない	contradiction					
2483								男性がサッカーボールをパンチングしている	男性がサッカーボールを蹴っている	neutral					
1364								猫に飲まれている水はない	いくらかの水が猫に飲まれている	contradiction					
4138								犬が雪の多い道路で走っている	犬が雪の多い通路で走っている	neutral					
1651								トラが目的もなく歩き回っている	トラが檻の中を歩き回っている	neutral					
168								男性がギターを弾いている	誰もギターを弾いていない	contradiction					
3963								幼い男の子が公園で母親と遊んでいる	青い服を着た男の子が青い服を着た女性の方に走っている	neutral					
404								女性のチアリーダーが男性のチアリーダーの膝の上に座っている	何人かのチアリーダーたちがくつろいでいる	neutral					
1342								窓は男性に掃除されている	男性は自動車を運転している	neutral					
119								数人の人が筏に乗って浮かんでいる	人々が筏に乗って漕いでいる	neutral					
2230								男性がギターを弾いている	男性は黙ってじっとしている	contradiction					
771								父親がその娘をスイミングプールの水の中に入れている	その男性は、海の近くにあるスイミングプールに子供を放り込んでいる	neutral					
1569								ある人がニンジンをばらばらに薄切りにしている	ある人がタマネギをさいの目に切っている	neutral					
2035								テーブルの上に座っている猫は窓の外を見ている	高い場所にいるある人が、窓の外にある白い戸棚の上にある小さな木製の猫を見ている	neutral					
4813								犬がとてもきれいな水から木片を取ってきている	小さな黒と白の犬が棒を運んでいて、泳いでいる	neutral					
794								たぶん松である木のそばにいる犬がバケツに噛みついている	バケツの中にいる犬が、たぶん松である木に噛みついている	neutral					
2989								女性がタマネギを切っている	女性がタマネギを切り刻んでいる	neutral					
746								白と茶色の犬がやっとのことで水の中を歩いている	白と茶色の犬が水の中をやっとのことでゆっくり歩いている	entailment					
4482								茶色と黒のバンダナを着けた茶色と白の犬がとても速く走っている	小さな白い犬が芝生で走っている	neutral					
1887								男性がサッカーボールで芸をしている	男性がサッカーボールを力強く蹴っている	neutral					
4594								灰色の犬が草地でサッカーボールを頭で跳ね返している	灰色の犬が草地でテニスボールを頭で跳ね返している	neutral					
4618								雪からジャンプしているスノーボーダーは一人もいない	スノーボーダーは雪で覆われた丘からジャンプしている	contradiction					
2068								紙がハサミで切られている	ハサミで切られている紙は一枚もない	contradiction					
3476								ペットの犬が土手の上に立っていて、池の中にいる茶色の別の犬を見ている	ペットの犬が土手の上に立っていて、池の中にいる別の茶色の犬を見ている	entailment					
768								一人の男性が、海の近くにあるスイミングプールに子供を放り込んでいる	父親がその娘をスイミングプールの水の中に入れている	neutral					
3058								猫はボトルを舐めている	犬はボトルを舐めている	neutral					
2083								男性がそれらのドラムを叩いている	男性がそのドラムを叩いている	entailment					
4814								犬がとてもきれいな水から棒を取ってきている	小さな黒と白の犬が棒を運んでいて、泳いでいる	neutral					
2911								男性がギターを弾いている	ギターを弾いている男性は一人もいない	contradiction					
3435								女性がスノーボードで勢いよく斜面を滑り降りていて、別の女性が彼女の後ろに立っている	女性がスノーボードで斜面を滑り降りていて、別の女性が彼女の後ろに立っている	entailment					
3422								黄色のシャツを着た幼少の男の子が海辺で笑っている	小さな男の子が上半身裸であり、真面目である	neutral					
4083								上品な衣服を着た女性が大勢の人々の中にいて、下を見ている	毛皮のスカーフがアジア人の女性につかまれている	neutral					
1174								猫がピアノを弾いている	猫がキーボードを弾いている	neutral					
2161								猫を天井に投げつけている人は一人もいない	ある人が猫を天井に投げつけている	contradiction					
616								ステージでギターを弾いている男性は一人もいない	ある人はブロンドのふわふわの髪をしていて、ギターを弾いている	contradiction					
648								二匹の犬が走っていて口で物を運んでいる	犬が棒きれを追いかけていて、口に別の犬をくわえている	neutral					
3005								男性は銃の照準を合わせている	男性は銃を扱っている	entailment					
265								女性が馬に乗っている	馬が女性に乗られている	entailment					
