pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
9709	train	A black and white dog is carrying a big stick on the green grass	A black and white dog with a large branch is running in the field	entailment	4.1	neutral	neutral	黒と白の犬が緑の草地の上で大きな棒を運んでいる	大きな枝を持った黒と白の犬が野原で走っている	neutral	3.0	323657582_b6b6d8f7bd.jpg	A black and white dog carries a huge stick on the green grass .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9710	train	A black and white dog is carrying a small stick on the green grass	A black and white dog with a large branch is running in the field	neutral	3.5			黒と白の犬が緑の草地の上で小さな棒を運んでいる	大きな枝を持った黒と白の犬が野原で走っている	neutral	2.7	323657582_b6b6d8f7bd.jpg	A black and white dog carries a huge stick on the green grass .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9711	test	A black and white dog with a large branch is running in the grass	A black and white dog is carrying a huge stick on the green grass	entailment	4.2			大きな枝を持った黒と白の犬が草地で走っている	黒と白の犬が緑の草地の上で巨大な棒を運んでいる	neutral	3.0	323657582_b6b6d8f7bd.jpg	There is a black and white dog with a large branch running in the field .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9712	test	A black and white dog with a large branch is standing in the field	A black and white dog is carrying a huge stick on the green grass	neutral	4.0			大きな枝を持った黒と白の犬が野原で立っている	黒と白の犬が緑の草地の上で巨大な棒を運んでいる	neutral	2.7	323657582_b6b6d8f7bd.jpg	There is a black and white dog with a large branch running in the field .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9713	trial	A black and white dog is carrying a huge stick on the green grass	A black and white dog with a large branch is running in the field	entailment	4.5			黒と白の犬が緑の草地の上で巨大な棒を運んでいる	大きな枝を持った黒と白の犬が野原で走っている	neutral	3.0	323657582_b6b6d8f7bd.jpg	A black and white dog carries a huge stick on the green grass .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9714	test	A boy wearing a striped shirt is running barefoot on the sandy hill	A kid wearing a striped shirt is running barefoot on the sandy hill	entailment	4.5			縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	縞模様のシャツを着た子供が砂の丘の上で裸足で走っている	entailment	4.3	2531942624_c3c072064e.jpg	A boy wearing a striped shirt runs barefoot in the sandy hill .		
9715	train	A boy wearing a striped shirt is running barefoot on the sandy hill	A girl wearing a striped shirt is running barefoot on the sandy hill	neutral	3.7	contradiction	contradiction	縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	縞模様のシャツを着た女の子が砂の丘の上で裸足で走っている	neutral	3.7	2531942624_c3c072064e.jpg	A boy wearing a striped shirt runs barefoot in the sandy hill .		
9716	test	A boy is running on the beach	A boy is running through the sand	entailment	4.1			男の子が海辺で走っている	男の子が砂地を走り抜けている	neutral	3.0	1115679311_245eff2f4b.jpg	A dog is running on the beach .		
9717	train	A boy is running through the grass	A boy is running through the sand	neutral	4.0			男の子が草地を走り抜けている	男の子が砂地を走り抜けている	neutral	3.0	526661994_21838fc72c.jpg	A dog running through the grass .		
9718	train	A boy wearing a striped shirt is running barefoot on the sandy hill	A boy is running on the beach	neutral	3.6			縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	男の子が海辺で走っている	neutral	2.7	2531942624_c3c072064e.jpg	A boy wearing a striped shirt runs barefoot in the sandy hill .		
9719	train	A boy is running through the grass	A boy wearing a striped shirt is running barefoot on the sandy hill	neutral	3.3			男の子が草地を走り抜けている	縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	neutral	2.3	526661994_21838fc72c.jpg	A dog running through the grass .		
9720	train	A kid wearing a striped shirt is running barefoot on the sandy hill	A boy is running through the sand	entailment	3.7			縞模様のシャツを着た子供が砂の丘の上で裸足で走っている	男の子が砂地を走り抜けている	neutral	3.0	2531942624_c3c072064e.jpg	A boy wearing a striped shirt runs barefoot in the sandy hill .		
9721	train	A boy is running through the sand	A girl wearing a striped shirt is running barefoot on the sandy hill	neutral	3.2			男の子が砂地を走り抜けている	縞模様のシャツを着た女の子が砂の丘の上で裸足で走っている	neutral	2.0	3307077951_dd31f1971c.jpg	A dog is running through the yard		
9722	trial	A boy is running through the sand	A boy wearing a striped shirt is running barefoot on the sandy hill	neutral	3.9			男の子が砂地を走り抜けている	縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	neutral	2.7	3307077951_dd31f1971c.jpg	A dog is running through the yard		
9723	train	A racer is leaning on a racing motorcycle	A man is leaning on a racing motorcycle	neutral	4.3			レーサーがレース用のオートバイを傾かせている	男性がレース用のオートバイを傾かせている	neutral	3.7	3500829879_a643818d84.jpg	A man is leaning on a racing motorcycle .		
9724	test	A woman is leaning on a racing motorcycle	A man is leaning on a racing motorcycle	neutral	3.9	contradiction	contradiction	女性がレース用のオートバイを傾かせている	男性がレース用のオートバイを傾かせている	neutral	3.7	3500829879_a643818d84.jpg	A man is leaning on a racing motorcycle .		
9725	test	A motorcycle racer is riding a red and black bike	The motorcycle racer is riding a red and black bike	entailment	4.9			オートバイのレーサーが赤と黒のバイクに乗っている	オートバイのレーサーは赤と黒のバイクに乗っている	entailment	5.0	2783620390_02c166c733.jpg	A motorcycle racer is riding a black motorcycle .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9726	train	The motorcycle racer is riding a red and black bike	No motorcycle racer is riding a red and black bike	contradiction	3.8			オートバイのレーサーは赤と黒のバイクに乗っている	赤と黒のバイクに乗ったオートバイのレーサーは一人もいない	contradiction	3.7	3500829879_a643818d84.jpg	Number 75 motorcycle racer rides his red and black bike .	Conjunction#Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9727	test	A motorcycle racer is riding a red and black bike	A man is leaning on a racing motorcycle	neutral	3.4			オートバイのレーサーが赤と黒のバイクに乗っている	男性がレース用のオートバイを傾かせている	neutral	2.7	2783620390_02c166c733.jpg	A motorcycle racer is riding a black motorcycle .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9728	test	No motorcycle racer is riding a red and black bike	A man is leaning on a racing motorcycle	neutral	2.7			赤と黒のバイクに乗ったオートバイのレーサーは一人もいない	男性がレース用のオートバイを傾かせている	neutral	1.7	3500829879_a643818d84.jpg	Number 75 motorcycle racer rides his red and black bike .	Conjunction#Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9729	test	A racer is leaning on a racing motorcycle	The motorcycle racer is riding a red and black bike	neutral	3.7			レーサーがレース用のオートバイを傾かせている	オートバイのレーサーは赤と黒のバイクに乗っている	neutral	2.7	3500829879_a643818d84.jpg	A man is leaning on a racing motorcycle .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9730	train	The motorcycle racer is riding a red and black bike	A woman is leaning on a racing motorcycle	neutral	2.3			オートバイのレーサーは赤と黒のバイクに乗っている	女性がレース用のオートバイを傾かせている	neutral	2.7	3500829879_a643818d84.jpg	Number 75 motorcycle racer rides his red and black bike .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9731	train	The motorcycle racer is riding a red and black bike	A man is leaning on a racing motorcycle	neutral	2.7			オートバイのレーサーは赤と黒のバイクに乗っている	男性がレース用のオートバイを傾かせている	neutral	2.7	3500829879_a643818d84.jpg	Number 75 motorcycle racer rides his red and black bike .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9732	test	A woman is firing at target practice	A woman is shooting at target practice	entailment	4.8			女性が射撃訓練で発砲している	女性が射撃訓練で撃っている	entailment	5.0	2504277798_936a09c74d.jpg	A woman shoots at target practice .		
9733	train	A woman is shooting at target practice	A man is shooting at target practice	neutral	3.6	contradiction	contradiction	女性が射撃訓練で撃っている	男性が射撃訓練で撃っている	neutral	3.7	2504277798_936a09c74d.jpg	A woman shoots at target practice .		
9734	test	A woman is wearing ear protection and is firing a gun at an indoor shooting range	The woman is wearing ear protection and is firing a gun at an indoor shooting range	entailment	4.9			女性が防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	女性は防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	entailment	5.0	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9735	test	A woman is wearing ear protection and is firing a gun at an outdoor shooting range	A woman is wearing ear protection and is firing a gun at an indoor shooting range	neutral	3.6			女性が防音保護具を着けていて、屋外の射撃練習場で銃を撃っている	女性が防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	neutral	3.3	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9736	train	The woman is wearing ear protection and is firing a gun at an indoor shooting range	A woman is shooting at target practice	entailment	4.3	neutral	neutral	女性は防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	女性が射撃訓練で撃っている	entailment	3.3	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9737	test	A woman is wearing ear protection and is firing a gun at an outdoor shooting range	A woman is shooting at target practice	entailment	4.1	neutral	neutral	女性が防音保護具を着けていて、屋外の射撃練習場で銃を撃っている	女性が射撃訓練で撃っている	entailment	3.3	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9738	train	A woman is wearing ear protection and is firing a gun at an indoor shooting range	A woman is firing at target practice	entailment	4.1	neutral	neutral	女性が防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	女性が射撃訓練で発砲している	entailment	3.3	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9739	test	A man is shooting at target practice	A woman is wearing ear protection and is firing a gun at an indoor shooting range	neutral	3.1			男性が射撃訓練で撃っている	女性が防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	neutral	2.0	2504277798_936a09c74d.jpg	A woman shoots at target practice .		
9740	test	A woman is wearing ear protection and is firing a gun at an indoor shooting range	A woman is shooting at target practice	entailment	4.6	neutral	neutral	女性が防音保護具を着けていて、屋内の射撃練習場で銃を撃っている	女性が射撃訓練で撃っている	entailment	3.0	2504277798_936a09c74d.jpg	A woman wearing ear protection is firing a gun at an indoor shooting range .		
9741	test	Two young boys are looking up at the camera and one is sticking out his tongue	Two kids are looking up at the camera and one is sticking out his tongue	entailment	4.6			二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	二人の子供がカメラを見上げていて、一人が舌を突き出している	entailment	4.3	1079274291_9aaf896cc1.jpg	Two young boys look up at the camera as one sticks out his tongue .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9742	test	Two young girl are looking up at the camera and one is sticking out his tongue	Two young boys are looking up at the camera and one is sticking out his tongue	neutral	3.7			二人の幼い女の子がカメラを見上げていて、一人が舌を突き出している	二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	neutral	3.3	1079274291_9aaf896cc1.jpg	Two young boys look up at the camera as one sticks out his tongue .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9743	test	The little boy is sticking his tongue out for the camera and another boy is looking on	A little boy is sticking his tongue out for the camera and another boy is looking on	entailment	4.9			小さな男の子はカメラに向かって舌を突き出していて、別の男の子が傍観している	小さな男の子がカメラに向かって舌を突き出していて、別の男の子が傍観している	entailment	5.0	1079274291_9aaf896cc1.jpg	A little boy sticks his tongue out for the camera . Another boy looks on .		
9744	train	A little boy is sticking his tongue out for the camera and another boy is looking on	A little boy is sticking his tongue out for the camera and another boy is not looking	contradiction	4.2			小さな男の子がカメラに向かって舌を突き出していて、別の男の子が傍観している	小さな男の子がカメラに向かって舌を突き出していて、別の男の子が見ていない	contradiction	3.3	1079274291_9aaf896cc1.jpg	A little boy sticks his tongue out for the camera . Another boy looks on .	Negation	Negation;ない;助動詞,*,*,*
9745	trial	Two young boys are looking up at the camera and one is sticking out his tongue	The little boy is sticking his tongue out for the camera and another boy is looking on	neutral	4.4			二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	小さな男の子はカメラに向かって舌を突き出していて、別の男の子が傍観している	neutral	3.3	1079274291_9aaf896cc1.jpg	Two young boys look up at the camera as one sticks out his tongue .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9746	train	Two young boys are looking up at the camera and one is sticking out his tongue	A little boy is sticking his tongue out for the camera and another boy is not looking	neutral	3.9			二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	小さな男の子がカメラに向かって舌を突き出していて、別の男の子が見ていない	neutral	3.0	1079274291_9aaf896cc1.jpg	Two young boys look up at the camera as one sticks out his tongue .	Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9747	trial	A little boy is sticking his tongue out for the camera and another boy is looking on	Two kids are looking up at the camera and one is sticking out his tongue	entailment	4.4			小さな男の子がカメラに向かって舌を突き出していて、別の男の子が傍観している	二人の子供がカメラを見上げていて、一人が舌を突き出している	neutral	3.3	1079274291_9aaf896cc1.jpg	A little boy sticks his tongue out for the camera . Another boy looks on .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9748	train	Two young girl are looking up at the camera and one is sticking out his tongue	A little boy is sticking his tongue out for the camera and another boy is looking on	neutral	3.2			二人の幼い女の子がカメラを見上げていて、一人が舌を突き出している	小さな男の子がカメラに向かって舌を突き出していて、別の男の子が傍観している	neutral	2.3	1079274291_9aaf896cc1.jpg	Two young boys look up at the camera as one sticks out his tongue .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9749	train	A little boy is sticking his tongue out for the camera and another boy is looking on	Two young boys are looking up at the camera and one is sticking out his tongue	entailment	3.9			小さな男の子がカメラに向かって舌を突き出していて、別の男の子が傍観している	二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	neutral	3.3	1079274291_9aaf896cc1.jpg	A little boy sticks his tongue out for the camera . Another boy looks on .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9750	test	The large dog is walking outside and is carrying a colorful toy in its mouth	The large dog is walking outside and is holding a colorful toy in its mouth	entailment	4.8			大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえている	entailment	4.3	255266148_7ba7df1a88.jpg	The large dog is walking outside , carrying a colorful toy in its mouth .		
9751	test	The small dog is walking outside and is carrying a colorful toy in its mouth	The large dog is walking outside and is carrying a colorful toy in its mouth	neutral	3.6	contradiction	contradiction	小さな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	neutral	3.3	255266148_7ba7df1a88.jpg	The large dog is walking outside , carrying a colorful toy in its mouth .		
9752	train	A dog is running on concrete and is holding a blue ball	A dog is running on concrete and is holding a ball	entailment	4.7			犬がコンクリートの上で走っていて、青いボールをくわえている	犬がコンクリートの上で走っていて、ボールをくわえている	entailment	4.3	255266148_7ba7df1a88.jpg	A dog runs on concrete holding a blue ball .		
9753	train	A dog is standing on concrete and is holding a blue ball	A dog is running on concrete and is holding a blue ball	neutral	4.2			犬がコンクリートの上で立っていて、青いボールをくわえている	犬がコンクリートの上で走っていて、青いボールをくわえている	neutral	3.7	255266148_7ba7df1a88.jpg	A dog runs on concrete holding a blue ball .		
9754	test	A dog is running on concrete and is holding a ball	The large dog is walking outside and is carrying a colorful toy in its mouth	neutral	3.6			犬がコンクリートの上で走っていて、ボールをくわえている	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	neutral	2.7	2429978680_1e18a13835.jpg	A dog is running on the sand whilst chasing a ball .		
9755	test	A dog is standing on concrete and is holding a blue ball	The large dog is walking outside and is carrying a colorful toy in its mouth	neutral	4.1			犬がコンクリートの上で立っていて、青いボールをくわえている	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	neutral	2.7	255266148_7ba7df1a88.jpg	A dog runs on concrete holding a blue ball .		
9756	test	A dog is running on concrete and is holding a blue ball	The large dog is walking outside and is holding a colorful toy in its mouth	neutral	3.5			犬がコンクリートの上で走っていて、青いボールをくわえている	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえている	neutral	2.7	255266148_7ba7df1a88.jpg	A dog runs on concrete holding a blue ball .		
9757	train	The small dog is walking outside and is carrying a colorful toy in its mouth	A dog is running on concrete and is holding a blue ball	neutral	3.6			小さな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	犬がコンクリートの上で走っていて、青いボールをくわえている	neutral	2.7	255266148_7ba7df1a88.jpg	The large dog is walking outside , carrying a colorful toy in its mouth .		
9758	train	A dog is running on concrete and is holding a blue ball	The large dog is walking outside and is carrying a colorful toy in its mouth	neutral	3.6			犬がコンクリートの上で走っていて、青いボールをくわえている	大きな犬は外を歩いていて、カラフルなおもちゃを口にくわえて運んでいる	neutral	2.7	255266148_7ba7df1a88.jpg	A dog runs on concrete holding a blue ball .		
9759	trial	A laughing child is holding a water gun and getting sprayed with water	A person in a blue jacket is jumping onto a tall cement wall	neutral	1.1			笑っている子供が水鉄砲を持っており、水を吹きかけられている	青いジャケットを着た人が高いセメントの壁に跳び乗っている	neutral	1.0	2735792721_b8fe85e803.jpg	A laughing child is holding a water gun and getting sprayed with water .	Passive	Passive;られる;動詞,接尾,*,*
9760	train	A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain	A woman is playing the trumpet	neutral	1.7			幼い女の子と黄色のシャツを着た女性が都市の噴水のそばで水をはねかけられている	女性がそのトランペットを吹いている	neutral	1.0			Conjunction#Passive#Anaphora	Passive;られる;動詞,接尾,*,*#Anaphora;その;連体詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9761	test	The boy is playing in the mud	A little boy is topless and is serious	neutral	1.6			男の子は泥の中で遊んでいる	小さな男の子が上半身裸であり、真面目である	neutral	1.0				
9762	test	There is no person slicing a potato	A person is performing tricks on a motorcycle	neutral	1.0			ジャガイモを薄切りにしている人は一人もいない	ある人がオートバイに乗って芸をしている	neutral	1.0			Negation#Quantification#Numerical	Quantification;ある;連体詞,*,*,*#Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9763	trial	A person is slicing some mushrooms	The elephant is being ridden by the woman	neutral	1.0			ある人がいくつかのキノコを薄切りにしている	その象はその女性に乗られている	neutral	1.0			Disjunction#Passive#Quantification#Anaphora	Quantification;いくつ;名詞,代名詞,一般,*#Quantification;ある;連体詞,*,*,*#Anaphora;その;連体詞,*,*,*#Passive;れる;動詞,接尾,*,*#Disjunction;か;助詞,副助詞／並立助詞／終助詞,*,*
9764	train	A boy is walking across a bridge	A person is stirring vegetables in a bowl	neutral	1.0			男の子が橋を歩いて渡っている	ある人が野菜をボウルの中でかき混ぜている	neutral	1.0			Quantification	Quantification;ある;連体詞,*,*,*
9765	train	There is no blond child holding a yellow bottle	Someone is playing the guitar	neutral	1.0			黄色のボトルを抱えているブロンドの子供は一人もいない	ある人がギターを弾いている	neutral	1.0			Negation#Quantification#Numerical	Quantification;ある;連体詞,*,*,*#Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9766	train	A man is climbing a rope	There is no man holding a mask in his raised hand	neutral	1.2			男性がロープをよじ登っている	上げた手にマスクを持っている男性は一人もいない	neutral	1.0	2480021389_dda9fb2818.jpg	A man climbing a rock .	Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9767	test	A woman is bowling two eggs to a break dancer	A baby is playing with a doll	neutral	1.0			女性が二つの卵をブレイクダンサーに投げている	赤ちゃんが人形で遊んでいる	neutral	1.0			Numerical	Numerical;二つ;名詞,一般,*,*
9768	test	An instrument is being played by a woman in a red dress	A man is climbing up a rope	neutral	1.1			楽器が赤いドレスを着た女性に演奏されている	男性がロープをよじ登っている	neutral	1.0			Passive	Passive;れる;動詞,接尾,*,*
9769	train	A tiger cub is roaring	Two dogs are playing outside	neutral	1.1			トラの子供が吠えている	二匹の犬が外で遊んでいる	neutral	1.0			Numerical	Numerical;匹;名詞,接尾,助数詞,*
9770	train	A woman is taking two eggs out of a pot of water	A man is playing a trumpet	neutral	1.0			女性が二つの卵を水の入った鍋から取り出している	男性がトランペットを吹いている	neutral	1.0			Numerical	Numerical;二つ;名詞,一般,*,*
9771	trial	Two small children are playing with a toy car in the street	A dog is running through a field and is chasing a toy	neutral	1.4			二人の幼少の子供が街路でおもちゃの自動車で遊んでいる	犬が野原を走り抜けていて、おもちゃを追いかけている	neutral	1.0	494907021_321e82877a.jpg	Children are playing with toy swords in the street .	Numerical	Numerical;人;名詞,接尾,助数詞,*
9772	test	Two dogs are playing outside	A dog is running through a field and is chasing a ball	neutral	2.7			二匹の犬が外で遊んでいる	犬が野原を走り抜けていて、ボールを追いかけている	neutral	1.3	2368266191_87d77750f1.jpg	Two dogs are playing outside .	Numerical	Numerical;匹;名詞,接尾,助数詞,*
9773	train	The panda is not eating bamboo	A man on a bicycle is riding on one wheel only	neutral	1.0			パンダは竹を食べていない	自転車に乗った男性が一つの車輪だけで走っている	neutral	1.0			Negation#Toritate#Numerical	Negation;ない;助動詞,*,*,*#Numerical;一つ;名詞,一般,*,*#Toritate;だけ;助詞,副助詞,*,*
9774	train	Skewers are being placed onto a rack by a woman	A dog is jumping high into the air in the country	neutral	1.0			串が女性により棚の上に置かれている	犬が田舎で空中に高くジャンプしている	neutral	1.0			Passive	Passive;れる;動詞,接尾,*,*
9775	test	The sun is shining on the face of the girl who is in a yellow dress	A young black child is standing on the edge of a body of water near some buckets	neutral	2.0			太陽は、黄色のドレスを着ている女の子の顔を照りつけている	幼い黒人の子供がいくつかのバケツの近くの水域の端に立っている	neutral	1.0	2065309381_705b774f51.jpg	The sun is shining above the snow and trees .	Disjunction#Quantification	Quantification;いくつ;名詞,代名詞,一般,*#Disjunction;か;助詞,副助詞／並立助詞／終助詞,*,*
9776	train	A boy wearing a striped shirt is running barefoot on the sandy hill	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	neutral	1.0			縞模様のシャツを着た男の子が砂の丘の上で裸足で走っている	女性が青いヘルメットを着けていて、駐車場で自転車に乗っている	neutral	1.0	2531942624_c3c072064e.jpg	A boy wearing a striped shirt runs barefoot in the sandy hill .		
9777	test	A woman is cutting a fish	The man is slicing potatoes	neutral	2.0			女性が魚を切っている	男性はジャガイモを薄切りにしている	neutral	1.7				
9778	train	A dog is playing alone on a beach covered by snow	The buttons of a microwave are being pushed by a man	neutral	1.0			犬が雪に覆われた海辺で一匹で遊んでいる	電子レンジのボタンは男性に押されている	neutral	1.0			Passive#Numerical	Numerical;匹;名詞,接尾,助数詞,*#Passive;れる;動詞,接尾,*,*
9779	test	One fish is swimming	The man is slicing bread	neutral	1.0			一匹の魚が泳いでいる	男性はパンを薄切りにしている	neutral	1.0			Numerical	Numerical;匹;名詞,接尾,助数詞,*
9780	train	A lion is slowly moving around	A person is slicing a carrot into pieces	neutral	1.0			ライオンがゆっくり動き回っている	ある人がニンジンをばらばらに薄切りにしている	neutral	1.0			Quantification	Quantification;ある;連体詞,*,*,*
9781	test	The play is about a happy boy playing the piano	A man is playing the guitar	neutral	2.1			その劇はピアノを弾いている幸せな男の子についてのものだ	男性がギターを弾いている	neutral	1.0			Anaphora	Anaphora;その;連体詞,*,*,*
9782	test	A boy is playing a game with wooden blocks	Some cheerleaders are dancing	neutral	1.0			男の子が木製のブロックでゲームをしている	何人かのチアリーダーたちがダンスをしている	neutral	1.0	3295391572_cbfde03a10.jpg	A boy plays a game with wooden blocks .	Disjunction#Numerical	Numerical;人;名詞,接尾,助数詞,*#Disjunction;か;助詞,副助詞／並立助詞／終助詞,*,*
9783	test	A young man in a white shirt and gold and black hat is sitting with crossed legs	There is no girl playing the violin on a beach	neutral	1.1			白いシャツと金色と黒の帽子を身に着けている若い男性が脚を組んで座っている	海辺でバイオリンを弾いている女の子は一人もいない	neutral	1.0			Conjunction#Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9784	train	The woman is poking a potato	There is no man riding a motorcycle	neutral	1.1			女性はジャガイモをつついている	オートバイに乗っている男性は一人もいない	neutral	1.0			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9785	test	A man is sitting on the grass and drinking from a water bottle	The child is delightedly playing with toys outdoors	neutral	1.1			男性が草地の上に座っていて、水のボトルから飲んでいる	子供は屋外で嬉しそうにおもちゃで遊んでいる	neutral	1.0	3028095878_07341efc9c.jpg	A man sits on the grass and drinks from a water bottle .	Modal	Modal;そう;名詞,接尾,助動詞語幹,*
9786	train	A dog is playing on the green grass	The man is not playing a guitar	neutral	1.0			犬が緑の草地の上で遊んでいる	男性はギターを弾いていない	neutral	1.0			Negation	Negation;ない;助動詞,*,*,*
9787	test	Little kids are playing in a water fountain in front of few people	A monkey is brushing the dog	neutral	1.3			小さな子供たちがごくわずかな人々の前にある噴水の中で遊んでいる	猿がその犬にブラシをかけている	neutral	1.0	720208977_f44c2bba5b.jpg	Little kids are playing in a water fountain in front of lots of people .	Quantification#Anaphora	Anaphora;その;連体詞,*,*,*#Quantification;わずか;副詞,助詞類接続,*,*
9788	trial	A man is playing an electric guitar	A group of people is holding drinks and pointing at the camera	neutral	1.0			男性がエレキギターを弾いている	あるグループの人々が飲み物をつかんで、カメラを指さしている	neutral	1.0			Quantification	Quantification;ある;連体詞,*,*,*
9789	trial	A girl in gold and purple is holding a rainbow afghan	A man is squatting in brush and taking a photo	neutral	1.0			金色と紫色の服を着た女の子がレインボーアフガンをつかんでいる	男性がやぶの中でしゃがんでいて、写真を撮っている	neutral	1.0	318070878_92ead85868.jpg	A girl in gold and purple is holding a rainbow afghan .	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9790	test	A white dog on a leash is walking in the water	A shirtless man is playing football on a lawn	neutral	1.0			革ひもにつながれた白い犬が水場の中で歩いている	シャツを着ていない男性が芝生でフットボールをしている	neutral	1.0	527968666_1fcddf81ab.jpg	A black dog on a leash walking in water	Negation#Passive	Passive;れる;動詞,接尾,*,*#Negation;ない;助動詞,*,*,*
9791	test	A large brown dog is jumping over a red hurdle	A young man is running away from the fishing line	neutral	1.0			大きな茶色の犬が赤いハードルを跳び越えている	若い男性が釣り糸から走り去っている	neutral	1.0				
9792	test	A dog, which is small, is playing on the green grass	A woman wearing a blue shirt and high heels is standing on the sidewalk next to the man	neutral	1.0			小さな犬が緑の芝生の上で遊んでいる	青いシャツとハイヒールを身に着けている女性が歩道でその男性の隣に立っている	neutral	1.0	2300229745_af7a20c959.jpg	A dog is playing on the green grass	Conjunction#Anaphora	Anaphora;その;連体詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9793	test	A person is reading the email	A person with a green shirt is jumping high over the grass	neutral	1.1			ある人がその電子メールを読んでいる	緑色のシャツを着た人が草地の上で高くジャンプしている	neutral	1.0			Quantification#Anaphora	Quantification;ある;連体詞,*,*,*#Anaphora;その;連体詞,*,*,*
9794	test	A monkey is brushing the dog	One man is jumping off a rock wall and another man is dropping a rope	neutral	1.0			猿がその犬にブラシをかけている	一人の男性が岩壁から跳び下りていて、別の男性がロープを落としている	neutral	1.0			Numerical#Anaphora	Anaphora;その;連体詞,*,*,*#Numerical;人;名詞,接尾,助数詞,*
9795	train	A man is playing a violin	A woman is cutting a white onion	neutral	1.0			男性がバイオリンを弾いている	女性が白タマネギを切っている	neutral	1.0				
9796	test	A woman is dancing	The singer is hiring a person to fire the guitar player	neutral	1.1			女性がダンスをしている	その歌手はある人を雇用してそのギター奏者を解雇しようとしている	neutral	1.0			Anaphora#Modal	Modal;う;助動詞,*,*,*#Anaphora;その;連体詞,*,*,*
