pair_ID	case_particles	rephrase_type	sentence_A_Ja	sentence_B_Ja	sentence_A_Ja_origin	entailment_label_origin	relatedness_score_Ja_origin	entailment_label_Ja	entailment_label_Ja1	entailment_label_Ja2	entailment_label_Ja3	relatedness_score_Ja	relatedness_score_Ja1	relatedness_score_Ja2	relatedness_score_Ja3	naturalness_Ja1	naturalness_Ja2	naturalness_Ja3
5365_ni_o	ni	o	オートバイに男性が乗っている	男性がスクーターに乗っている	男性がオートバイに乗っている	neutral	4	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0			
7605_de_c	de	c	茶色の犬と灰色の犬で雪の中が遊んでいる	二匹の犬が雪の中で遊んでいる	茶色の犬と灰色の犬が雪の中で遊んでいる	entailment	4	neutral	neutral	neutral	neutral	2.7	4.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	
4889_de_c	de	c	男性でジムが運動をしている	男性は運動をしている	男性はジムで運動をしている	entailment	4.7	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
4055_de_d	de	d	犬道路走っている	道路で走っている犬は一匹もいない	犬が道路で走っている	contradiction	4	contradiction	contradiction	neutral	contradiction	3.3	3.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8808_de_d	de	d	動物水域の中泳いでいる	茶色の犬が湖の中で立っている	動物が水域の中で泳いでいる	neutral	2.3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6744_ni_c	ni	c	三人の人に何本かのヤシの木の下にあるベンチが座っている	その人々はレストランの前にあるベンチに座っている	三人の人が何本かのヤシの木の下にあるベンチに座っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
9865_de_o	de	o	公園で二人の子供がサッカーをしている	クリスマスのトナカイのヘッドバンドを着けていて草地で茶色の犬と遊んでいる白い犬は一匹もいない	二人の子供が公園でサッカーをしている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
4775_wo_d	wo	d	男の子ギター弾いている	ギターが男の子に弾かれている	男の子がギターを弾いている	entailment	5	entailment	entailment	neutral	entailment	4.3	4.0	4.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
590_de_d	de	d	男の子たちのグループ木製の大きな扉の前ボール遊びをしている	その子供たちは大きな扉の前で遊んでいる	男の子たちのグループが木製の大きな扉の前でボール遊びをしている	neutral	3.7	entailment	entailment	neutral	entailment	3.7	3.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3811_wo_c	wo	c	男性をギターが弾いている	帽子をかぶった男性がハープを弾いている	男性がギターを弾いている	neutral	2.5	neutral	neutral	contradiction	neutral	2.0	3.0	2.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
707_ni_o	ni	o	公園のベンチに二人の大きな人が座っていて、彼らの間にソーダのボトルを置いている	二人の人が心地よさそうにベンチに座っている	二人の大きな人が公園のベンチに座っていて、彼らの間にソーダのボトルを置いている	neutral	2.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0			
1265_de_c	de	c	バンドでステージが演奏している	楽器を弾いているバンドはいない	バンドがステージで演奏している	neutral	3.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3950_de_d	de	d	男性たちリングの中拳での殴り合いをしていない	二人の男性がリングの中で拳での殴り合いをしている	男性たちはリングの中で拳での殴り合いをしていない	contradiction	4	contradiction	contradiction	neutral	contradiction	3.3	3.0	4.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
271_ni_o	ni	o	ロデオ競技の赤い樽の近くに栗毛の馬はいる	カウガールがコーナーにいる馬の近くにある樽に乗っている	栗毛の馬はロデオ競技の赤い樽の近くにいる	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0			
3076_wo_c	wo	c	ある人を猫の毛がクシャクシャにしている	ある人が猫にブラシをかけている	ある人が猫の毛をクシャクシャにしている	contradiction	2.5	neutral	neutral	neutral	entailment	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7655_de_d	de	d	黒い帽子をかぶった女の子海辺ビキニを着ている	黒い帽子をかぶった女の子が海辺でビキニを着ている	黒い帽子をかぶった女の子は海辺でビキニを着ている	entailment	5	entailment	entailment	neutral	entailment	4.3	4.0	4.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1181_wo_d	wo	d	女性クルマエビ調理している	女性が髪を櫛でとかしている	女性がクルマエビを調理している	neutral	1.5	neutral	neutral	neutral	contradiction	1.0	1.0	1.0	1.0		文Aが不自然	文Aが不自然
9533_ni_d	ni	d	二台のレースカー草の多い駐車場の前の道路上ある	レースカーが草の多い駐車場の前の道路上にない	二台のレースカーが草の多い駐車場の前の道路上にある	contradiction	3.7	neutral	contradiction	neutral	entailment	4.3	4.0	4.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1515_wo_o	wo	o	ピンポンを二人の男性がしている	数人の女性が抱き合い、一緒にダンスをしている	二人の男性がピンポンをしている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
6520_ni_c	ni	c	茶色のドレスを着た女の子に子供たちが囲まれていて、目を閉じている	太陽は、黄色で染められたドレスを着ている女の子の顔を照りつけている	茶色のドレスを着た女の子が子供たちに囲まれていて、目を閉じている	neutral	1.3	neutral	neutral	neutral	contradiction	2.0	1.0	2.0	3.0			
5493_ni_c	ni	c	ブロッコリーに女性が切られている	男性がトマトを切っている	ブロッコリーが女性に切られている	neutral	2.7	neutral	neutral	neutral	neutral	1.3	2.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5971_ni_d	ni	d	青いシャツを着た男の子顔泥をつけている	ブロンドの子供が黄色のボトルを抱えている	青いシャツを着た男の子が顔に泥をつけている	neutral	1.3	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7600_de_o	de	o	雪の中で茶色の犬と灰色の犬は遊んでいる	二匹の犬が雪の中で遊んでいる	茶色の犬と灰色の犬は雪の中で遊んでいる	entailment	4.3	entailment	entailment	entailment	entailment	4.0	4.0	4.0	4.0			
1692_ni_c	ni	c	そのミルクに猫が飲まれている	酔った男性が猫の乳を搾っている	そのミルクは猫に飲まれている	neutral	2	neutral	neutral	neutral	neutral	1.3	1.0	2.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1539_wo_d	wo	d	猫キーボード弾いている	キーボードを弾いている猫は一匹もいない	猫がキーボードを弾いている	contradiction	4	contradiction	contradiction	neutral	contradiction	3.3	3.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8000_ni_c	ni	c	子供たちは水着を着ていて、水に周りが飛び散っている	水着を着た子供たちが水の中で遊んでいる	子供たちは水着を着ていて、水が周りに飛び散っている	neutral	3.3	neutral	neutral	neutral	neutral	2.3	3.0	1.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7296_de_o	de	o	枯れ葉で幼い子供が覆われた砂利道を走っている	幼い子供が枯れ葉で覆われた砂利道で横たわっている	幼い子供が枯れ葉で覆われた砂利道を走っている	neutral	3.3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの語順が不自然。	文Aが不自然	文Aが不自然
3877_de_o	de	o	部屋の天井板の上で男性がダンスをしている	男性が床の上でダラダラと過ごしている	男性が部屋の天井板の上でダンスをしている	neutral	2.5	neutral	neutral	neutral	contradiction	2.3	3.0	1.0	3.0			
156_wo_c	wo	c	鹿をフェンスが跳び越えている	鹿がフェンスを跳び越えていない	鹿がフェンスを跳び越えている	contradiction	4.3	neutral	contradiction	neutral	neutral	3.0	4.0	2.0	3.0		文Aが不自然	文Aが不自然
8167_ni_o	ni	o	黄色の車両の屋根の上にブロンドの髪をした女性が座っていて、車内に二人の人がいる	二人の人がジープを運転していて、一人の婦人がその上に座っている	ブロンドの髪をした女性が黄色の車両の屋根の上に座っていて、二人の人が車内にいる	neutral	3	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0			
7079_wo_o	wo	o	顔を赤い首輪を着けた黒い犬が水の中に入れている	黒いコートを着た犬が浅い水の中に立っている	赤い首輪を着けた黒い犬が顔を水の中に入れている	neutral	2.3	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの語順が不自然。	文Aが不自然	
4980_ni_c	ni	c	タマネギに薄切りがされている	ある人がハリネズミを抱いている	タマネギが薄切りにされている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1209_de_o	de	o	電話で二人の男の子たちがしゃべっている	二人の男の子たちは電話でしゃべっていない	二人の男の子たちが電話でしゃべっている	contradiction	4	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
8087_de_c	de	c	黒と白の犬で茶色の野原がボロボロのバレーボールで遊んでいる	黒と白の犬が新しいバレーボールで遊んでいる	黒と白の犬が茶色の野原でボロボロのバレーボールで遊んでいる	neutral	2.7	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2923_wo_c	wo	c	カリブーの群れを道路が横切っている	鹿の一群が街路を横切っている	カリブーの群れは道路を横切っている	neutral	3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
6900_ni_o	ni	o	いくつかのソーダの缶の前に茶色の髪をしてサングラスをかけた若い男性が座っている	いくつかのソーダの缶の前に座っている茶色の髪をしてサングラスをかけた若い男性は一人もいない	茶色の髪をしてサングラスをかけた若い男性がいくつかのソーダの缶の前に座っている	contradiction	4	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
2138_ni_d	ni	d	ジャガイモの皮女性の向こう側落ちている	女性がジャガイモの皮をむいている	ジャガイモの皮が女性の向こう側に落ちている	neutral	2.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
4930_de_d	de	d	ある人ナイフニンニクを細かく切っていない	ある人が材料を中華鍋の中に入れている	ある人がナイフでニンニクを細かく切っていない	neutral	1	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9906_wo_c	wo	c	女性を二つの卵が水の入った鍋から取り出している	ある人がトレイにバターを塗っている	女性が二つの卵を水の入った鍋から取り出している	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	
2993_ni_o	ni	o	部屋の中に男の子が座っていて、ランプのそばでピアノを弾いている	キーボードを弾いている男の子は一人もいない	男の子が部屋の中に座っていて、ランプのそばでピアノを弾いている	neutral	2.5	neutral	neutral	neutral	neutral	3.0	3.0	3.0	3.0			
4930_de_o	de	o	ナイフである人がニンニクを細かく切っていない	ある人が材料を中華鍋の中に入れている	ある人がナイフでニンニクを細かく切っていない	neutral	1	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0			
7014_ni_o	ni	o	地面にある落ち葉の上に白い犬が立っている	白い犬が落ち葉の上に立っている	白い犬が地面にある落ち葉の上に立っている	entailment	4.3	entailment	entailment	entailment	entailment	4.3	4.0	4.0	5.0			
7003_ni_d	ni	d	ラグビー選手お互いタックルしている	対戦相手がサッカー選手にタックルしている	ラグビー選手がお互いにタックルしている	neutral	2.7	neutral	neutral	neutral	contradiction	3.0	4.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6244_ni_d	ni	d	茶色の犬空中跳んでいる	健康そうに見える犬が地面の上に横たわっている	茶色の犬が空中に跳んでいる	neutral	1.7	neutral	neutral	neutral	contradiction	2.3	3.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	
554_de_o	de	o	草原で茶色の犬と黒い犬が競争をしている	茶色の犬と黒い犬が草原で走っている	茶色の犬と黒い犬が草原で競争をしている	entailment	3.7	neutral	neutral	neutral	entailment	4.3	4.0	4.0	5.0	何の競争かわからないため中立を選択。		
4081_wo_d	wo	d	馬男性の上走り過ぎている	男性が馬に乗っている	馬が男性の上を走り過ぎている	contradiction	1.5	neutral	neutral	neutral	contradiction	2.3	3.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
220_de_o	de	o	音響機器の前でそのダンサーはダンスをしている	そのブロンドの女の子は音響機器の前でダンスをしている	そのダンサーは音響機器の前でダンスをしている	neutral	3.3	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0			
6856_de_c	de	c	犬で草がいっぱいの丘を走り上がっている	犬が上り坂を走っている	犬が草でいっぱいの丘を走り上がっている	entailment	4.3	neutral	neutral	neutral	entailment	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	
2280_wo_c	wo	c	犬を缶が落としている	犬が食物の缶を開いている	犬が缶を落としている	neutral	2.5	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0		文Aが不自然	文Aが不自然
8257_de_o	de	o	水域の近くの遊歩道で高齢の男性と女性がバイクに乗っている	中年の男性と女性がバイクに乗って水域のそばの道路を走っている	高齢の男性と女性が水域の近くの遊歩道でバイクに乗っている	neutral	2.7	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0			
5283_de_c	de	c	ウサちゃんでぬいぐるみのウサちゃんが遊んでいる	ぬいぐるみのウサちゃんで遊んでいるウサちゃんは一匹もいない	ウサちゃんがぬいぐるみのウサちゃんで遊んでいる	contradiction	4	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0	文Ａの助詞が不自然。	文Aが不自然	
31_de_o	de	o	バスケットボールの試合でジャージを着た男性がボールをダンクしている	バスケットボールの試合でボールをダンクしている男性は一人もいない	ジャージを着た男性がバスケットボールの試合でボールをダンクしている	contradiction	3.3	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
9304_ni_c	ni	c	スケートボーダーに空中がジャンプしている	スケートボーダーが空中にジャンプしていない	スケートボーダーが空中にジャンプしている	contradiction	4	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
9536_ni_c	ni	c	二台のレースカーに草の多い駐車場の前の道路上がある	二台の自動車が走路でレースをしている	二台のレースカーが草の多い駐車場の前の道路上にある	neutral	2.3	neutral	neutral	neutral	neutral	2.0	3.0	1.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
8171_ni_d	ni	d	ブロンドの女性黄色の車両の屋根の上座っていて、二人の人車内いる	二人の人がジープを運転していて、一人の婦人がその上に座っている	ブロンドの女性が黄色の車両の屋根の上に座っていて、二人の人が車内にいる	neutral	2.7	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
5355_wo_c	wo	c	女性をジャガイモの皮がむいている	女性がジャガイモの皮をむいていない	女性がジャガイモの皮をむいている	contradiction	4	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
6172_de_d	de	d	黄色のシャツを着た女性ピンク色のサーブボードサーフィンをしている	ピンク色のシャツを着た女性が、散らばった黄色のサーフボードの間でサーフィンをしている	黄色のシャツを着た女性がピンク色のサーブボードでサーフィンをしている	neutral	3	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	
2158_wo_o	wo	o	カメラを男性は据え付けており、海辺で夕暮れの写真を撮っている	男性が注意深く湖の写真を撮っている	男性はカメラを据え付けており、海辺で夕暮れの写真を撮っている	neutral	2.5	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0			
971_ni_c	ni	c	ポーズをとっている男性に別の男性が見られている	紫色のシャツを着た男性が別のシャツを黒く染めていて、そのシャツには面白い顔をしている犬を見ている男性が描かれている	ポーズをとっている男性が別の男性に見られている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
9355_de_d	de	d	三人の男性金網の壁の近く一緒に座っている	三人の女性が村で座っている	三人の男性が金網の壁の近くで一緒に座っている	neutral	2	neutral	neutral	neutral	neutral	2.0	2.0	1.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1953_de_d	de	d	バンド大声歌っている	バンドは歌っている	バンドは大声で歌っている	entailment	4	entailment	entailment	neutral	entailment	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1146_wo_o	wo	o	エビを女性が衣に浸けている	車を運転している男性は一人もいない	女性がエビを衣に浸けている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
6314_ni_d	ni	d	女性三人の子供の近く立っている	女性が公園で二人の幼い男の子と遊んでいる	女性が三人の子供の近くに立っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	3.0	2.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
281_de_d	de	d	男の子水の中立っている	その男の子は青い海の中を歩いている	男の子が水の中で立っている	neutral	3	neutral	neutral	neutral	entailment	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7181_de_c	de	c	子供で顔の前がカメラを持っている	黒い髪の幼い子供がカメラで写真を撮っている	子供が顔の前でカメラを持っている	neutral	3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2612_ni_o	ni	o	ブルドッグに猿はブラシをかけている	猿がその犬にブラシをかけている	猿はブルドッグにブラシをかけている	entailment	4	entailment	entailment	neutral	entailment	4.0	4.0	4.0	4.0			
6329_wo_d	wo	d	女の子ジーンズとピンク色のシャツ着ていて、走っている	ピンク色のシャツを着た幼い女の子が砂漠の木の下で走っている	女の子がジーンズとピンク色のシャツを着ていて、走っている	neutral	4	neutral	neutral	neutral	neutral	2.7	4.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3476_wo_c	wo	c	男性をダンスがしている	女性がある男性のことを考えている	男性がダンスをしている	neutral	2	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0		文Aが不自然	文Aが不自然
7488_ni_d	ni	d	青いボールその犬キャッチされている	犬は青いボールをキャッチしている	青いボールがその犬にキャッチされている	entailment	4.7	entailment	entailment	neutral	entailment	3.7	3.0	3.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9100_de_c	de	c	灰色の犬で芝生がサッカーボールを頭で跳ね返している	青い首輪をした犬が外でボールで遊んでいる	灰色の犬が芝生でサッカーボールを頭で跳ね返している	neutral	2.7	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3475_wo_c	wo	c	男性をダンスがしている	考えている男性は一人もいない	男性がダンスをしている	neutral	2.5	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5771_ni_o	ni	o	自転車に男性が乗っている	男性が自転車に乗っていない	男性が自転車に乗っている	contradiction	4	contradiction	contradiction	contradiction	contradiction	3.7	3.0	4.0	4.0			
7122_de_o	de	o	砂地の上で黒い犬はその茶色の犬と遊んでいる	黒い犬が砂地の上で茶色の犬と遊んでいる	黒い犬は砂地の上でその茶色の犬と遊んでいる	entailment	4.7	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0			
8_de_d	de	d	子供たちのグループ家の中遊んでいて、後ろの方に立っている男性は一人もいない	幼い男の子たちが戸外で遊んでいて、その男性が近くで微笑んでいる	子供たちのグループが家の中で遊んでいて、後ろの方に立っている男性は一人もいない	neutral	2.7	neutral	neutral	neutral	neutral	2.0	3.0	2.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
5759_ni_d	ni	d	男性女性話しかけている	男性と女性が話している	男性が女性に話しかけている	entailment	4	neutral	entailment	neutral	neutral	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9881_de_d	de	d	ある人屋根の上ダンスをしている	白い犬が落ち葉の上に立っている	ある人が屋根の上でダンスをしている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8733_de_c	de	c	若いカップルでベッドが横たわっている	若いカップルがベッドで横たわっていない	若いカップルがベッドで横たわっている	contradiction	3.7	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5250_wo_o	wo	o	カエルをある人がもてあそんでいる	男性がそのトランペットを吹いている	ある人がカエルをもてあそんでいる	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
8539_de_d	de	d	黄褐色の犬池の岸の水の中飛沫を上げている	淡褐色の犬が草地で走っている	黄褐色の犬が池の岸の水の中で飛沫を上げている	neutral	2	neutral	neutral	neutral	contradiction	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
195_ni_d	ni	d	ライダー黒と白のバイク乗り、シートの上で立ち上がっている	オートバイ乗りが白いオートバイのシートの上で立ち上がっている	ライダーが黒と白のバイクに乗り、シートの上で立ち上がっている	neutral	3.3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2681_ni_d	ni	d	男性ガレージにある車乗り込んでいる	男性が自動車に乗り込んでいる	男性がガレージにある車に乗り込んでいる	neutral	4	entailment	entailment	neutral	entailment	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
4547_ni_c	ni	c	女性に馬が乗っている	馬に乗っている女性は一人もいない	女性が馬に乗っている	contradiction	4	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3263_wo_o	wo	o	ギターを男性は弾いている	男性がギターを弾いている	男性はギターを弾いている	entailment	5	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0			
6273_de_d	de	d	犬湖泳いでいて、太陽がそれに照りつけている	金色の毛並みをした犬が歩いて水から出ている	犬が湖で泳いでいて、太陽がそれに照りつけている	neutral	2.3	neutral	neutral	neutral	neutral	2.3	2.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1603_ni_c	ni	c	男性に速記用が使われる機械でタイプしている	男性は操作する速記タイプライターを必要としている	男性が速記用に使われる機械でタイプしている	neutral	3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2403_wo_o	wo	o	トマトを誰かが切っている	婦人はトマトを薄切りにしている	誰かがトマトを切っている	neutral	3	neutral	neutral	entailment	neutral	4.0	4.0	4.0	4.0			
5266_wo_c	wo	c	誰かを一枚の紙が折りたたんでいる	ある人が一枚の紙を折りたたんでいる	誰かが一枚の紙を折りたたんでいる	entailment	4.7	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
8341_ni_d	ni	d	男性自転車乗って芸をしている	男性が屋外の公園のポーチの上でスケートボードの芸をしている	男性が自転車に乗って芸をしている	neutral	2	neutral	neutral	neutral	contradiction	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6408_de_o	de	o	歩道で黒人男性がブレイクダンスを踊っている	黒人男性が歩道を歩いている	黒人男性が歩道でブレイクダンスを踊っている	neutral	3	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0			
8172_wo_d	wo	d	大きな茶色の犬赤いハードル跳び越えている	赤いハードルが大きな茶色の犬に跳び越えられている	大きな茶色の犬が赤いハードルを跳び越えている	entailment	5	entailment	entailment	neutral	entailment	3.7	3.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2940_de_c	de	c	二人の男性で牛のための牧草地が喧嘩をしている	二人の男性が家畜囲いの中で喧嘩をしている	二人の男性が牛のための牧草地で喧嘩をしている	neutral	3.5	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7530_de_c	de	c	子供で屋外が雨どいで遊んでいて、他の家族は見守っている	男の子が男性の隣にホースを置いていて、別の男の子が逃げている	子供が屋外で雨どいで遊んでいて、他の家族は見守っている	neutral	1.3	neutral	neutral	neutral	neutral	1.3	1.0	1.0	2.0	文Ａの助詞が不自然。	文Aが不自然	
9634_ni_d	ni	d	男性滝壺の水の中立っている	男性が滝壺の水の中に立っている	男性は滝壺の水の中に立っている	entailment	4.7	entailment	entailment	neutral	entailment	4.3	4.0	4.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3815_ni_o	ni	o	女性にトウガラシがナイフで薄切りにされている	ナイフを持った女性はトウガラシを薄切りにしている	トウガラシが女性にナイフで薄切りにされている	entailment	4.5	neutral	entailment	neutral	neutral	3.7	3.0	5.0	3.0			文Aが不自然
8043_ni_c	ni	c	幼い男の子に静かな湖が跳び込んでいる	青いシャツを着た幼い男の子が水の中に跳び込んでいる	幼い男の子が静かな湖に跳び込んでいる	neutral	3	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3138_wo_o	wo	o	猿の手を手袋をはめている人が蹴っている	猿が、ある人の手袋をはめた手を蹴っている	手袋をはめている人が猿の手を蹴っている	neutral	2.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0			文Aが不自然
9959_ni_c	ni	c	犬が赤い色をしたボールの近くにいて、そのボールに空中がある	男性がギターを弾いている	犬が赤い色をしたボールの近くにいて、そのボールは空中にある	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。		
8224_de_c	de	c	二匹の大きな犬で駐車場が遊び戯れている	二匹の犬が丈の高い草の中を走っている	二匹の大きな犬が駐車場で遊び戯れている	neutral	2	neutral	neutral	neutral	contradiction	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5402_wo_o	wo	o	串を女性が棚の上に置いている	串を棚の上に置いている女性は一人もいない	女性が串を棚の上に置いている	contradiction	3.7	contradiction	contradiction	contradiction	contradiction	3.7	3.0	4.0	4.0			
2258_wo_c	wo	c	男性をフルートが吹いていない	男性はフルートを吹いている	男性はフルートを吹いていない	contradiction	4	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
701_ni_d	ni	d	毛のふわふわした黒い犬裏の庭いて、パスケットを口にくわえて運んでいる	たぶん松である木のそばにいる犬がバケツに噛みついている	毛のふわふわした黒い犬が裏の庭にいて、パスケットを口にくわえて運んでいる	neutral	1.5	neutral	neutral	neutral	neutral	2.3	2.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
